region,firm_type,university_tier,education,english_cefr,english_value,experience_years,genai_adopted,productivity_index,monthly_salary_bdt,weekly_learning_hours
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,6.527944469897621,0,104.54620355325993,59729.09963716923,3.617476350006934
Sylhet,Local SME,"T1 (BUET, DU, IUT)",MSc,B1,2.0,6.3423333763643,1,146.52869088119732,64598.1408593363,6.19590262796951
Sylhet,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,15.0,1,161.55485489393655,92510.16770385754,5.045779108228664
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B1,2.0,7.065815891536511,0,105.22755081423779,73986.4838678867,1.5362805617418498
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,7.408359594890655,0,110.04074451558628,69400.10788687495,2.589981597680031
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,0.27928342894575314,0,106.10775659140361,45943.37823225342,2.5653552393642247
Khulna,Local SME,T3 (Private),Diploma,B2,3.0,8.809248685264887,0,129.81508055668536,50511.76167685041,3.8171737296698303
Sylhet,Local SME,"T1 (BUET, DU, IUT)",MSc,A2,1.0,10.397994153930199,1,131.39769539498755,80983.65811469522,6.594961295506394
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,6.35297067299308,1,143.64374088327435,108368.14746559918,2.3868342624521084
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,7.577144330089986,1,138.46968939341255,73339.95362177226,7.1440730348012815
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,1.5422858625723224,1,82.08862043282299,45207.905641795296,7.658830531033508
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,6.52389275435409,1,149.34005681035853,55827.390859224,6.10647824678357
Dhaka,Outsourcing,T3 (Private),PhD,B2,3.0,1.7620336991893244,1,98.07033522090069,71359.00162281476,5.5679785275857405
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,A2,1.0,2.592786976887123,1,135.40066687943389,62335.8186725715,2.6010451720931838
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,B2,3.0,1.470532750149289,0,117.99263293149241,87819.6757379558,4.5724702696909585
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,15.0,1,147.19748565761887,146770.057700101,2.6220653999445327
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,0.8429566462439961,0,107.57512036525378,66915.2818020246,2.926768662677355
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,C1,4.0,6.901149415624297,1,146.26953218921224,94642.63214071406,6.6654673584226805
Dhaka,MNC subsidiary,T3 (Private),BSc,C1,4.0,10.982836825184439,1,117.80094299033885,163412.14552129342,4.198604400281514
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,1.9173779564804418,0,111.81967751071834,38619.99605165663,4.611969387560609
Sylhet,Local SME,T3 (Private),PhD,B2,3.0,10.013466765386156,1,139.79660572987623,29835.32420691407,5.297812621397703
Dhaka,MNC subsidiary,T3 (Private),Diploma,C1,4.0,2.61019088712323,1,138.8426497910662,42440.54146866707,3.6698644056118335
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",MSc,B1,2.0,0.3285282203738228,1,102.47280845402447,31133.660205330525,5.80069695986131
Khulna,Outsourcing,"T1 (BUET, DU, IUT)",BSc,A2,1.0,10.899225219930624,0,117.71364583515758,42880.11712352363,3.620839683426956
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,9.208998807231755,1,125.94404031993962,103270.3162276192,4.240339340892648
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,2.0228697511458726,1,109.2086723222807,67508.18458476185,5.453506753398838
Khulna,Local SME,"T1 (BUET, DU, IUT)",BSc,C1,4.0,2.4387760981187396,0,116.64288511877868,26690.15944448261,5.748944366463319
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,4.5878479154390375,1,123.90018687149391,51309.566885307155,4.163438960253928
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,1.4183959791931589,1,124.66835758891345,82155.25236374444,6.967166178849724
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,6.274119018914643,1,133.55188887351608,53520.32693195848,7.406734976552496
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,10.944032412782825,1,136.54189901119776,105458.07394730777,4.658174611025053
Sylhet,MNC subsidiary,T3 (Private),BSc,C1,4.0,2.947590883848105,1,148.89414018336285,34955.51576064973,6.701782254107364
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,2.441074344137883,0,89.91915651045746,57347.06581510047,4.035295663644088
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,10.791718828971407,1,119.32822223598063,79834.17910528222,6.691135071879814
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,3.2960296533365763,1,129.51459885340606,87457.55817324886,5.595473953017733
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",PhD,B2,3.0,13.312043187201564,1,167.53845416492754,102294.98377472474,5.319022478975029
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,2.8052708874527523,0,91.50115068835619,77280.59207032237,4.946663022033052
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,C1,4.0,4.670057872776196,1,132.32860360762413,54249.43176912021,7.461315947419786
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,12.798151892054893,1,150.51010117400267,83183.77553388342,5.16008713818705
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,3.608290539798242,0,118.88177712892232,45992.273201478005,2.6618941711203594
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,9.275146114113364,0,94.57554668678809,62437.49384629271,2.960577402999259
Chittagong,Outsourcing,T3 (Private),Diploma,B1,2.0,2.6609440634184054,0,100.88739239938,68220.94182813767,3.621325864238621
Sylhet,Freelancer,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,10.009833618377224,0,139.61421860220779,86463.0009510344,2.7384319726357194
Dhaka,Freelancer,Self-taught,BSc,A2,1.0,6.577620030988427,0,109.99390093560856,69497.04533158941,4.122654492158816
Dhaka,Outsourcing,T3 (Private),BSc,A2,1.0,4.177015562230427,1,109.28096023119436,53081.97108276974,4.60672805477686
Dhaka,MNC subsidiary,T3 (Private),PhD,B1,2.0,2.3196197391518028,1,121.8124984394598,32111.89001980416,2.4970858753484926
Sylhet,MNC subsidiary,"T1 (BUET, DU, IUT)",MSc,A2,1.0,3.7639571184988796,0,83.33905270051378,51107.61016400917,3.9645160990838333
Sylhet,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,0.6019408140354825,1,106.34315452237615,56390.36676048307,7.228958901820671
Chittagong,Local SME,Self-taught,BSc,B2,3.0,3.7897183205632867,0,98.51896399549682,60191.60003215111,4.415223625848637
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,4.587339949266775,1,130.49409778827334,81226.57944893437,4.537696601831076
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,7.526993506499936,0,104.27010579565598,69941.86639384525,1.7823286899723074
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,7.0758025064140515,1,139.94290630609407,66490.67644593025,6.044891659435196
Chittagong,Outsourcing,T3 (Private),BSc,A2,1.0,0.5469532411989902,0,114.19109884211885,31007.85069286387,3.6474619069668135
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",BSc,B2,3.0,2.04412507272529,1,146.32845960664696,80149.7295612825,5.437017221520619
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,9.311874844622311,1,130.5249649679069,62938.64877665526,5.169698200421017
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,2.824936431612537,1,130.07337416683643,43469.08554290973,2.633585923629429
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,7.763078492151259,0,116.88938214854902,76466.35153689244,3.4634606058795105
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,5.093386428131153,0,108.72807044907651,71584.53221210693,5.467969029290639
Sylhet,Outsourcing,"T1 (BUET, DU, IUT)",Diploma,C1,4.0,7.615805896210589,0,119.86267962014098,80833.37619272943,3.358040973789685
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,4.317810706018629,1,115.16901915014492,66100.78449254847,5.7261101550757845
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,C1,4.0,5.208760957727913,1,158.07846704881533,78678.57729728386,4.231681069613074
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",PhD,B1,2.0,8.995064339012018,1,113.2550639367945,118731.14014770737,8.51939793816918
Sylhet,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,5.997797568279793,1,131.8116991928309,43389.01566393803,4.825653810003407
Dhaka,MNC subsidiary,T3 (Private),BSc,B1,2.0,5.763617441305594,1,136.17998469459494,66781.04311900582,4.118882573460357
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,0.9782723923780143,1,101.1079507821221,82997.41451761874,4.732261533886863
Sylhet,Local SME,Self-taught,MSc,A2,1.0,5.910496756967393,0,111.2504928199375,38319.11940901797,2.25889518453808
Sylhet,Outsourcing,Self-taught,MSc,A2,1.0,5.028163794456254,0,107.20401292439267,37899.161278802094,4.244161400711585
Sylhet,Outsourcing,T3 (Private),BSc,B2,3.0,3.9378969075158974,1,124.58951027047631,53380.03347076719,3.5464799097988653
Chittagong,Local SME,T3 (Private),BSc,C1,4.0,4.785173779154411,1,161.6621810799791,65919.60038081581,5.67510082860622
Rajshahi,Outsourcing,T3 (Private),MSc,A2,1.0,1.7039105412666085,0,119.41457426864541,37784.35632628996,5.019296000627947
Dhaka,Local SME,T3 (Private),Diploma,B2,3.0,3.277339898165546,0,92.92561863292647,70947.44177123961,4.667703909875891
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",MSc,B2,3.0,2.470434300839867,0,101.81861328412565,43228.60583346016,3.8299673813102593
Rajshahi,Local SME,T3 (Private),PhD,B2,3.0,3.5323050260023185,1,136.6571080834928,46865.42815585044,4.527303922285555
Khulna,Freelancer,T3 (Private),BSc,C1,4.0,3.8726868580063103,0,106.68050064637255,47043.90769963579,3.281600482838647
Sylhet,Local SME,"T2 (KUET, RUET, SUST)",MSc,A2,1.0,7.251197366847948,0,124.15581248669383,54484.63636635027,4.2065727433959905
Khulna,Freelancer,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,8.950850423841288,0,111.11920998983959,36797.609960578346,2.8818308572411286
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,3.8907705964935912,1,129.22199956703324,72236.7838649724,5.10317279821322
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,6.198769479780011,1,150.18751685819413,74409.56006953972,6.315251589238997
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,6.684943745226839,1,138.69849468888515,85233.23908306022,3.3945750183295536
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,4.116606512870538,0,110.71680815012182,56828.32315631728,3.6621390781784253
Dhaka,Outsourcing,T3 (Private),PhD,B2,3.0,3.582955209924778,1,123.68485187058299,53971.65314503763,4.839150738995064
Sylhet,Outsourcing,T3 (Private),Diploma,B1,2.0,10.698040915280291,1,113.09664862375858,99547.29587869912,6.4873929657580955
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,4.883336130697566,1,119.55549327425624,50348.183434715385,5.403128772745196
Dhaka,Outsourcing,Self-taught,BSc,A2,1.0,4.1972628872865005,1,133.41324031067055,58373.95365578878,5.559325250965125
Dhaka,Outsourcing,T3 (Private),BSc,B1,2.0,3.0232612096767992,1,128.84470824356157,69303.94934995838,3.736352217664005
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,9.226369532746567,0,134.9381638823997,65300.05245011755,3.3593547623718987
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",MSc,B2,3.0,2.2971098298887114,1,144.35349718489366,48967.52099156513,3.0192837998478845
Chittagong,Local SME,Self-taught,BSc,A2,1.0,3.664853233196897,1,136.07667903461402,55694.1496611126,3.794875784250693
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,2.228741918279991,0,100.32465789420769,70362.4140552882,2.886117504209222
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B2,3.0,4.606943179241737,1,146.388436547915,48786.195580975436,3.6372250158149733
Dhaka,Local SME,T3 (Private),MSc,B1,2.0,2.7499085589689503,0,109.00633150703247,55678.94135328829,5.268812901467253
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,4.880825197902993,0,126.27842511173566,72970.17895314093,1.4730234869817826
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,B1,2.0,3.2970339653423997,0,107.71445080269585,36212.58080833361,3.9402445747702295
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,C1,4.0,5.330514981534006,1,151.78993620033683,54736.86809547568,4.716526211453768
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",MSc,A2,1.0,3.053453890236911,0,129.47123227252771,74734.93047703421,3.9462137827793367
Khulna,MNC subsidiary,T3 (Private),BSc,B1,2.0,1.2267978806492055,1,118.83027839135724,33900.98835337389,8.343421054711017
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,4.539196727496848,0,87.88194072782957,77030.63701875843,4.655457748407298
Khulna,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,5.436489472037415,1,125.77127483414829,70299.24843453355,5.286030817034786
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,2.077501240150386,1,152.7354066312303,60426.46773218263,7.603318532273784
Khulna,Local SME,Self-taught,BSc,B1,2.0,13.51979559798181,0,110.90000558715028,64995.83269255323,4.134591951516715
Chittagong,Outsourcing,T3 (Private),BSc,B2,3.0,4.480464534864255,1,142.17879857495262,43055.476153188836,4.578041136417593
Sylhet,MNC subsidiary,"T1 (BUET, DU, IUT)",BSc,A2,1.0,0.8212301084643678,1,99.59306803104833,21889.2373690111,5.520123689978958
Dhaka,Outsourcing,T3 (Private),Diploma,C1,4.0,2.7659842777772106,0,105.636631440767,73822.65245623075,3.881206118871679
Rajshahi,Local SME,T3 (Private),MSc,B2,3.0,2.1618016728815355,1,100.654218510556,30802.370478061093,6.644397690469765
Dhaka,Freelancer,Self-taught,MSc,B2,3.0,2.6840796887659306,1,133.36423678621497,47182.91783822208,3.116621914712278
Rajshahi,Local SME,T3 (Private),Diploma,B1,2.0,5.505136112432844,0,112.658317178986,41418.73522547069,3.765359733985644
Chittagong,Outsourcing,T3 (Private),BSc,C1,4.0,8.841497491735954,1,141.02665082107703,78409.61395850788,6.626372039445847
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,4.019768989734071,1,139.88997406330625,70692.58472587125,8.265055338415662
Dhaka,Outsourcing,T3 (Private),Diploma,B1,2.0,13.420507886067286,0,128.00141072951394,91598.64869305407,3.14745113121896
Chittagong,Local SME,T3 (Private),MSc,B2,3.0,1.3870274252356287,1,135.05848136901812,55111.24439512392,5.809651359824269
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,15.0,1,162.25404991805922,157632.1963980797,7.00026025057169
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,4.857605128051157,0,125.09217528498836,43579.54127302747,7.108280772309349
Sylhet,MNC subsidiary,T3 (Private),BSc,B1,2.0,5.185991069874852,1,133.3373892783778,86814.84078828298,6.490563068722991
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",Diploma,B2,3.0,9.06871605728724,1,152.20481810485532,144615.63416531013,5.5428738980691845
Dhaka,Local SME,"T1 (BUET, DU, IUT)",MSc,B1,2.0,0.544142485999147,1,128.50851202640587,52103.91138033703,7.329093482124063
Dhaka,Outsourcing,Self-taught,Diploma,B1,2.0,4.111751644603399,0,113.80673878045845,50696.358307949595,4.347379343847186
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",PhD,B1,2.0,3.2040280942060386,1,130.88137497580038,72529.6534314124,5.705044159211262
Dhaka,Outsourcing,T3 (Private),MSc,B2,3.0,6.6873058939497625,1,132.9833317965066,73399.92139167107,7.932149990536197
Dhaka,Freelancer,T3 (Private),BSc,B2,3.0,8.149284606364075,0,115.22004936231468,95543.64777169927,6.314261902798042
Sylhet,Local SME,T3 (Private),BSc,A2,1.0,12.11848845456971,0,134.72772852372833,70361.04157969859,3.7049989634799108
Dhaka,Local SME,T3 (Private),MSc,C1,4.0,1.0391057665062733,1,135.50931777653668,38070.32083747778,1.9803792117630064
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,7.737096758535801,1,140.51475281927947,96319.64226889054,3.3333027748135846
Khulna,Outsourcing,T3 (Private),BSc,B1,2.0,6.27842511833831,1,135.02013824648913,51505.06166235758,6.383496152617219
Dhaka,Outsourcing,Self-taught,BSc,C1,4.0,3.1115758770252415,1,122.07757210219218,67969.0895007409,6.269111395080071
Dhaka,MNC subsidiary,T3 (Private),BSc,A2,1.0,6.093642908607228,1,126.82250960087721,59538.2696193376,7.7164555947806495
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,6.716934277758217,1,157.10544005249514,83688.48433522669,5.6305357331601575
Rajshahi,Outsourcing,T3 (Private),BSc,B1,2.0,15.0,1,139.30336412165917,61977.106643312974,5.136875538003463
Rajshahi,Outsourcing,T3 (Private),BSc,B2,3.0,7.7973581540973145,1,149.25332662957985,64883.89101834685,7.570584386516104
Dhaka,Local SME,T3 (Private),BSc,B1,2.0,7.7062956841289765,1,120.67413332303195,145118.38702748824,4.145108214725091
Sylhet,Outsourcing,Self-taught,Diploma,A2,1.0,1.2240314192941688,0,115.46322097732481,41852.527315880936,2.5952514964793307
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,6.777742817090129,0,86.18266518692045,33715.74790988811,4.298196847874997
Rajshahi,MNC subsidiary,T3 (Private),Diploma,B2,3.0,2.6914105531814285,1,134.36119056125148,27533.08182515632,6.040121198314303
Dhaka,MNC subsidiary,T3 (Private),BSc,A2,1.0,3.447965092486394,1,118.01602556145859,50673.57119605246,3.9187643778171193
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,10.995251069167164,1,154.3677585319825,85064.7077810934,5.405151777750004
Dhaka,Local SME,T3 (Private),MSc,B2,3.0,5.216037308327075,0,102.53371379050677,74040.44343693048,1.178047255208686
Sylhet,Freelancer,T3 (Private),MSc,B2,3.0,2.2826160834253373,0,96.74706861136468,48600.222991567956,5.444128177598964
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,0.6212360473347931,1,135.1926189229494,58028.87736290505,6.407864144457305
Chittagong,Outsourcing,Self-taught,MSc,B2,3.0,12.437321284422056,1,151.24962161699997,80296.85127918192,6.3292824943585915
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,8.621707736179381,1,123.09899133170347,96941.4858126404,5.4529585830848175
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,5.73795550624917,1,134.4182183622805,51130.52623158934,3.4331931642912847
Dhaka,MNC subsidiary,Self-taught,BSc,B1,2.0,3.8601988148699267,1,119.5461827350908,46248.92815478137,7.449488137407898
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,C1,4.0,1.0035240073036664,1,153.68691723765136,46709.009092142296,3.0693646985547653
Chittagong,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,2.3007591832597623,1,125.88171915489079,51688.982394312916,4.3980545429769595
Rajshahi,Local SME,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,12.044530593285348,0,122.98526571668027,88370.97258360157,2.0517345550078594
Dhaka,Local SME,Self-taught,BSc,A2,1.0,4.3500342343280725,0,118.33600200645962,64647.14318477759,5.777922432401177
Dhaka,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,3.692258024927091,1,128.60440332742215,71616.56636752738,4.948259117350455
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,7.128986564210909,0,116.02813595531995,115829.92705623774,4.265150363537111
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,3.6310780621924934,1,125.98803777235113,56926.84696853163,5.426601710359437
Khulna,Local SME,T3 (Private),BSc,B2,3.0,3.641657611929263,0,91.03014257989425,27690.825040563053,0.411569870678278
Sylhet,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,1.0215782265132127,1,147.4191829713695,34213.49646777493,7.052754383783088
Dhaka,Outsourcing,T3 (Private),MSc,A2,1.0,4.0673482591965575,1,123.36974017297065,45652.49565883059,5.5388377844447305
Chittagong,Local SME,T3 (Private),BSc,A2,1.0,0.2787913699399066,0,79.91944342438443,41339.75864381477,2.5721795845448754
Rajshahi,Local SME,Self-taught,BSc,C1,4.0,4.494900785691217,0,124.41790069411152,43405.846578116245,3.906942872330848
Rajshahi,Local SME,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,3.070364205413613,0,107.18144601437871,37988.49776580551,4.8258493854634885
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,3.1458593571586775,1,152.5698733856507,82548.49278276516,5.168133891437352
Dhaka,Freelancer,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,7.292545100018426,1,146.44935723166518,85340.51184078246,5.499381495890455
Dhaka,Local SME,T3 (Private),MSc,B1,2.0,1.9243578346546282,0,116.07954935852891,39350.3275340694,3.1077767355546904
Khulna,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,8.719326529148306,0,128.2055626872387,52807.15511103301,3.531521864836713
Dhaka,Outsourcing,T3 (Private),Diploma,B2,3.0,2.2018730608397283,1,123.13559692423932,62745.38611483607,5.468082912905193
Dhaka,Outsourcing,T3 (Private),PhD,B1,2.0,4.566630912909883,1,135.26831665759713,77408.75285908455,4.857827481586825
Rajshahi,Outsourcing,T3 (Private),BSc,B2,3.0,3.760042656697829,1,128.614513478686,53961.128065919416,4.020306146488219
Sylhet,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,6.70242597103891,1,139.3718592675378,76004.80170883397,5.779369500703065
Dhaka,Freelancer,"T1 (BUET, DU, IUT)",MSc,B2,3.0,3.1403900846760306,1,137.88075923396545,61414.406113295896,5.035524196746849
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",MSc,B1,2.0,7.850925661205834,1,136.42807968022623,86432.05285138648,5.55087423894401
Dhaka,MNC subsidiary,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,0.802933441146647,1,121.74677276788726,118387.4270937529,3.8737498586850956
Sylhet,Local SME,"T2 (KUET, RUET, SUST)",BSc,C1,4.0,2.571178064532775,1,136.9741747497714,49595.42916579768,5.143975148798064
Dhaka,MNC subsidiary,T3 (Private),BSc,B2,3.0,3.7838626841693506,1,121.1089002029193,60965.75866553481,5.065033386084638
Dhaka,Local SME,"T1 (BUET, DU, IUT)",BSc,B2,3.0,1.8988813596707101,1,140.43474348419642,80125.21404871315,5.543421548053036
Dhaka,MNC subsidiary,T3 (Private),BSc,B1,2.0,1.2497391634897468,1,126.81247496755155,39625.976955726066,5.25435959842773
Dhaka,Local SME,T3 (Private),BSc,C1,4.0,2.4354009156369836,1,134.60680611445815,66075.08687809853,5.853966369635431
Dhaka,Freelancer,T3 (Private),BSc,B2,3.0,8.357307174799303,1,139.62100816134443,100157.41476525304,4.176933587945374
Dhaka,Local SME,T3 (Private),MSc,B1,2.0,3.8627577218949543,0,120.52501515540587,72559.54401275552,3.3042405263971943
Dhaka,Local SME,T3 (Private),Diploma,B1,2.0,2.206301343518066,1,129.88003513997427,70385.20427303754,5.537938778511378
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",PhD,C1,4.0,3.5217246734775216,0,114.22700538308546,47467.35973119775,5.164327267556563
Chittagong,Local SME,Self-taught,BSc,B2,3.0,7.100498952969421,0,103.17766434673801,54241.3507582519,5.029890052272253
Dhaka,Outsourcing,T3 (Private),Diploma,C1,4.0,5.960637279337883,0,105.71978064001904,60327.57935603715,6.2380130656828765
Dhaka,MNC subsidiary,T3 (Private),BSc,B2,3.0,9.693952203151035,0,123.72505993180665,56615.62192149132,3.2375265937179347
Rajshahi,Outsourcing,"T1 (BUET, DU, IUT)",BSc,B2,3.0,6.661151416999812,1,151.39823158562223,64571.61242216051,4.543234484074083
Dhaka,Local SME,T3 (Private),BSc,C1,4.0,2.5882916990832716,0,107.81229579524884,92953.54952213365,3.4997970690378732
Chittagong,Local SME,T3 (Private),BSc,B2,3.0,2.8833062637325413,0,103.23912187167893,34026.322886548376,1.878138692732421
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B2,3.0,9.486035606273937,1,144.05440688511507,137660.36980748636,6.911899909134627
Dhaka,Local SME,"T1 (BUET, DU, IUT)",Diploma,B1,2.0,6.628853800126122,1,126.19080433604184,70544.81618616491,6.238548984083993
Dhaka,MNC subsidiary,"T2 (KUET, RUET, SUST)",BSc,B2,3.0,3.361935975727711,0,119.86337710092234,46860.91425493527,3.5332863762061204
Dhaka,Outsourcing,T3 (Private),BSc,B2,3.0,2.449860585249272,1,143.49264106182437,53422.53733259075,5.551156084066103
Chittagong,Outsourcing,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,6.03379851336567,1,124.37625047929708,50697.614085228546,6.8392499355008685
Chittagong,Local SME,T3 (Private),BSc,A2,1.0,0.6375009137639043,1,109.8264137046716,39090.46827512474,5.290169349670666
Khulna,Freelancer,T3 (Private),BSc,B2,3.0,4.891809542029951,1,116.92906785688865,55702.09658574957,8.019907736058762
Dhaka,Outsourcing,T3 (Private),MSc,B1,2.0,2.1976260317055294,1,133.0858186907937,80738.65716709882,4.330178503267126
Dhaka,Local SME,T3 (Private),BSc,C1,4.0,4.438731075564391,1,165.31283869976076,50603.421181019956,4.8016420697160465
Dhaka,Outsourcing,"T1 (BUET, DU, IUT)",BSc,C1,4.0,4.9627047895693845,1,161.00322839732783,79318.18078871729,5.005375223887885
Dhaka,Local SME,"T2 (KUET, RUET, SUST)",BSc,B1,2.0,10.268753148822597,1,151.21834032012205,82057.80317586065,5.067159675922117
Rajshahi,MNC subsidiary,T3 (Private),Diploma,B1,2.0,5.7212224958102,0,127.62424736423006,47273.24284077313,5.003166185029269
Dhaka,Local SME,T3 (Private),BSc,C1,4.0,1.7014372548227357,1,132.4062783085506,48661.91584647467,4.551539854160255
Dhaka,MNC subsidiary,T3 (Private),BSc,A2,1.0,5.096801321165575,0,91.85108359847989,43116.8095695213,3.1620632597405978
Sylhet,Local SME,"T1 (BUET, DU, IUT)",BSc,B1,2.0,9.38992925960172,0,119.91877282569398,52773.12684176314,5.506157814745509
Dhaka,MNC subsidiary,T3 (Private),PhD,B1,2.0,1.593626576678945,0,91.68377695222165,70405.86216456012,5.392834459944981
Dhaka,Local SME,T3 (Private),BSc,B2,3.0,2.512568596720018,1,119.92862483842528,47965.64169242945,2.6304652078465796
Sylhet,Outsourcing,T3 (Private),Diploma,C1,4.0,4.716826121231119,1,137.40501540669334,115451.0470938616,6.577177328794935
Chittagong,Local SME,"T2 (KUET, RUET, SUST)",BSc,A2,1.0,2.9962143939196517,1,154.00355880145017,52496.9707302832,5.895517189150724
